name,format,success
2383473 indexed - timestamp,<Unix ms>,TRUE
2383473 issued - date-parts,yyyy,TRUE
2383476 Activity_Time,yyyy-MM-dd HH:mm:ss,TRUE
2383476 GL_Post_Date,MM/dd/yyyy,TRUE
2383476 transmit_date,MM/dd/yyyy,TRUE
2383657 Measure Names,,FALSE
2383792 Ã_Â‰ÂŒÂç__Ã_Â‰ÂŒÂèÃ_Â‰ÂŒÃ‚Ã_Â‰ÂŒÂ¢Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡Ã_Â‰ÂŒ_Ã_Â€ÂŒÂèÃ_Â€ÂŒÂ»,yyyy.MM.dd,TRUE
2383884 Monthly Income,,FALSE
2383884 What is your opinion on the selection of candidate for the office of Governor of Rivers State ,,FALSE
2383884 What should be the basis of Candidate selection for the office of Governor of Rivers State ,,FALSE
2383884 Who is your first preferred candidate for Governor of Rivers State ,,FALSE
2383965 Games Played,MMyy,TRUE
2383967 Month Year,yyyyMM,TRUE
2383967 Transaction Date (Month   Day   Year),yyyyMMdd,TRUE
2383985 Date,dd MMM yyyy,TRUE
2384014 BUILDING CLASS AT TIME OF SALE,HMM,TRUE
2384188 Time,mmss minutes,TRUE
2384194 Date (GB),HH.mm,TRUE
2384194 Monthly Fee,yy,TRUE
2384194 Total cost over 24 months,yyyy,TRUE
2384341 Date,MM/dd/yyyy,TRUE
2384356 Data,yyyyMMdd,TRUE
2384386 Domestic Students of Color,HH.mm,TRUE
2384389 2Ã_Â€ÂŒÂ«Ã_Â‰ÂŒÃ§ trimestre 2014,MMddyy,TRUE
2384430 Time,HH:mm,TRUE
2384473 RecoveryTime,dd,TRUE
2384484 SmokingData,ss.SS,TRUE
2384544 Time Period,yyyy,TRUE
2384568 Time Period,yyyy-MM,TRUE
2384608 Month,MMM-yy,TRUE
2384608 People on CPA for 12 months with CPA review,MMyy,TRUE
2384639 DTTO,,FALSE
2384639 Promesas,,FALSE
2384809 Game Time,MM:yy a ET,TRUE
2384822 Date,MMM-yy,TRUE
2384830 Trend Over Time,MM,TRUE
"2384864 2 SC - Source Data (0-lowest, 100-highest)",yy,TRUE
"2384864 3 SC - Periodicity and Timeliness (0-lowest, 100-highest)",mmss.SS,TRUE
2385000 Clearing Date,dd.MM.yyyy,TRUE
2385000 Invoice Completion Date,dd.MM.yyyy,TRUE
2385000 Invoice Date2,MM/dd/yyyy,TRUE
2385048 DATESTRING,MMM dd yyyy,TRUE
2385048 Time Spent in Office,MM.yy,TRUE
2385048 TIME,HH:mm,TRUE
2385090 Timeline,dd-MM horas antes,TRUE
2385122 Date,yyyy.MM.dd,TRUE
2385124 Date,yyyy.MM.dd,TRUE
2385265 Ã_Â‰ÂŒ_Ã_Â€ÂŒ_Ã_Â€ÂŒÂèÃ_Â‰ÂŒ_Ã_Â‰ÂŒÂ£_Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡Ã_Â‰ÂŒ_Ã_Â‰ÂŒ_Ã_Â‰ÂŒ_,mm,TRUE
2385265 Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡Ã_Â‰ÂŒÂç_Ã_Â€ÂŒÂ_,yy,TRUE
2385283 Amount of time excercised (minutes),yy,TRUE
2385295 Month,MMM yy,TRUE
2385362 Avg Time Taken To Complete,yy,TRUE
2385362 FCL Timeline,,FALSE
2385367 ATM Downtime-  Refutes,HH.mm,TRUE
2385367 ATM Total Operating time (minutes),MMyy,TRUE
2385367 CDM Total Operating time (minutes),MMddyy,TRUE
2385367 CDM Uptime,MMyy,TRUE
2385367 Completed On Time,mm,TRUE
2385367 KPI Uptime (copy 2),,FALSE
2385367 KPI Uptime Non Cash (copy),,FALSE
2385367 Non Cash Total Operating Time (minutes),HHmmss.SS,TRUE
2385367 Total Minutes of Downtime,MMyy,TRUE
2385367 Total Operating Time (Minutes),MMyy,TRUE
2385403 timestamp,<Unix>,TRUE
2385545 AVDtrein1,,FALSE
2385547 Fecha,MMM,TRUE
2385635 (TWEETTIMESTAMP),,FALSE
2385635 TWEETTIMESTAMP,,FALSE
2385654 Execution Time,yy,TRUE
2385654 Response Time,ss.SS,TRUE
2385701 Timeline,dd-MM horas antes,TRUE
2385750 MONTH_OF_CALENDAR,,FALSE
2385997 Fechas,yyyy,TRUE
2386000 Data Input,,FALSE
2386017 Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¬Ã_Â€ÂŒÂèÃ_Â‰ÂŒÂèÃ_Â‰ÂŒÃ‚Ã_Â€ÂŒÃ_Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡Ã_Â‰ÂŒ_Ã_Â€ÂŒÂèÃ_Â€ÂŒÂ»Ã_Â‰ÂŒ_Ã_Â€ÂŒ__bd-poiÃ_Â‰ÂŒÂçÃ_Â€ÂŒÂ‰Ã_Â€ÂŒÂ‰Ã_Â‰ÂŒ_Ã_Â€ÂŒ_Ã_Â€ÂŒ_Ã_Â‰ÂŒ_Ã_Â€ÂŒÂ‰Ã_Â€ÂŒÂÅÃ_Â‰ÂŒ_Ã_Â€ÂŒÃ¬Ã_Â€ÂŒÂèÃ_Â‰ÂŒÂèÃ_Â‰ÂŒÃ‚Ã_Â€ÂŒÃ_Ã_Â‰ÂŒÂç_Ã_Â€ÂŒÂ£Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒ_Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÂ‚Ã_Â‰ÂŒÃ«Ã_Â€ÂŒÃ§Ã_Â‰ÂŒÃ‚ (group),,FALSE
2386017 Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¬Ã_Â€ÂŒÂèÃ_Â‰ÂŒÂèÃ_Â‰ÂŒÃ‚Ã_Â€ÂŒÃ_Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡Ã_Â‰ÂŒ_Ã_Â€ÂŒÂèÃ_Â€ÂŒÂ»Ã_Â‰ÂŒ_Ã_Â€ÂŒ__bd-poiÃ_Â‰ÂŒÂçÃ_Â€ÂŒÂ‰Ã_Â€ÂŒÂ‰Ã_Â‰ÂŒ_Ã_Â€ÂŒ_Ã_Â€ÂŒ_Ã_Â‰ÂŒ_Ã_Â€ÂŒÂ‰Ã_Â€ÂŒÂÅÃ_Â‰ÂŒ_Ã_Â€ÂŒÃ¬Ã_Â€ÂŒÂèÃ_Â‰ÂŒÂèÃ_Â‰ÂŒÃ‚Ã_Â€ÂŒÃ_Ã_Â‰ÂŒÂç_Ã_Â€ÂŒÂ£Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒ_Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÂ‚Ã_Â‰ÂŒÃ«Ã_Â€ÂŒÃ§Ã_Â‰ÂŒÃ‚,MMyy,TRUE
2386017 Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¬Ã_Â€ÂŒÂèÃ_Â‰ÂŒÂèÃ_Â‰ÂŒÃ‚Ã_Â€ÂŒÃ_Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡Ã_Â‰ÂŒ_Ã_Â€ÂŒÂèÃ_Â€ÂŒÂ»Ã_Â‰ÂŒ_Ã_Â€ÂŒ__maxÃ_Â‰ÂŒÃ«Ã_Â€ÂŒ__Ã_Â‰ÂŒÂç_Ã_Â€ÂŒÂ£Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒ_Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÂ‚Ã_Â‰ÂŒÃ«Ã_Â€ÂŒÃ§Ã_Â‰ÂŒÃ‚,MMyy,TRUE
2386035 Time_num,HH.mm,TRUE
2386062 Year Start Date,MM/dd/yyyy,TRUE
2386096 Date  Draw 2,MM/dd/yyyy,TRUE
2386096 Date  Draw 4,MM/dd/yyyy,TRUE
2386096 Timepoint    1 Month,MM/dd/yyyy,TRUE
2386104 Fecha,todo yyyy,TRUE
2386271 ELAPSEDTIME,ss.SS,TRUE
2386271 METADATA1,,FALSE
2386271 TIMERNAME,,FALSE
2386271 TIMER_ID,,FALSE
2386317 ADC Created By,,FALSE
2386317 ADC ORG TIME,MMyy,TRUE
2386317 Assembly Updated By,,FALSE
2386317 Date,dd MM yyyy,TRUE
2386317 Verf. Date,dd MM yyyy,TRUE
2386320 Candidate,MMMk Begich (D-AK),TRUE
2386480 Months of Cash,ss.SS,TRUE
2386480 One Month Ago,ss.SS,TRUE
2386513 DataValue,MMyy,TRUE
2386838 Date,MM/dd/yyyy,TRUE
2386844 End_Time_seg,hh:mm:ss a,TRUE
2386844 Rotor_run_time,MM.yy,TRUE
2386844 Start_Time_seg,hh:mm:ss a,TRUE
2386861 Datasul,MMyydd,TRUE
2386880 Candidate,,FALSE
2386942 Asthma attack in past 12 month,MM.yy,TRUE
2387017 5v5 Close Ice Time,,FALSE
2387017 5v5 Ice Time,,FALSE
2387051 Games Ahead Behind In NL Central,,FALSE
2387051 Month L,dd,TRUE
2387051 Month Overall,,FALSE
2387051 Month W,dd,TRUE
2387051 Month,MMMM,TRUE
2387071 Consolidated Category,,FALSE
2387078 data txt,mm e ss.set,TRUE
2387193 Pago a la fecha,,FALSE
2387204 timestamp,<Unix>,TRUE
"2387241 Estimate; Women who had a birth in the past 12 months  - Unmarried (never married, widowed, and divorced)  - 15 to 19 years old",yyyy,TRUE
2387248 DueDate,yyyy-MM-dd HH:mm:ss,TRUE
2387248 ModifiedDate,yyyy-MM-dd HH:mm:ss,TRUE
2387248 ShipDate,yyyy-MM-dd HH:mm:ss,TRUE
2387267 H% overtime,ss.SS,TRUE
2387302 End_time,<Unix ms>,TRUE
2387302 Start_time,<Unix ms>,TRUE
2387307 Post Message,,FALSE
2387326 Underutilized Rooms With Updated Formula,dd,TRUE
2387326 Utilization Rate With Updated Formula,ss.SS,TRUE
2387330 ELAPSEDTIME,ss.SS,TRUE
2387330 TIMERNAME,,FALSE
2387330 TIMER_ID,,FALSE
2387339 Meshblock,ddyyMM,TRUE
2387351 BOT_GAMES_FORFEITED,mm,TRUE
2387351 BOT_GAMES_PLAYED,yy,TRUE
2387351 BOT_GAMES_WON,yy,TRUE
2387351 FRIENDLY_GAMES_FORFEITED,dd,TRUE
2387351 FRIENDLY_GAMES_PLAYED,mm,TRUE
2387351 RANKED_GAMES_PLAYED,yy,TRUE
2387351 RANKED_GAMES_WON,MMyy,TRUE
2387353 ELAPSEDTIME,MM.yy,TRUE
2387353 METADATA1,,FALSE
2387353 METADATA2,,FALSE
2387353 TIMERNAME,,FALSE
2387353 TIMER_ID,,FALSE
2387472 Date,EEE MMM yy,TRUE
2387549 Data Set,yyyy,TRUE
2387635 Few times,ss.SS,TRUE
2387725 Half Time Margin,mm,TRUE
2387725 Time,,FALSE
2387841 Time Zone,,FALSE
2387881 date_visite_hv,yyyy-MM-dd,TRUE
2387888 AMPCPUTime,HHmmss.SS,TRUE
2387888 AMPCPUTimeNorm,mmss.SS,TRUE
2387888 DefaultDatabase,,FALSE
2387888 MaxAMPCPUTime,ss.SS,TRUE
2387888 MaxAMPCPUTimeNorm,ss.SS,TRUE
2387888 MinAmpCPUTimeNorm,ss.SS,TRUE
2387888 ParExpreqTime,MMyy,TRUE
2387888 ParserCPUTime,ss.SS,TRUE
2387893 Month,MMMM,TRUE
2387939 DAYLSTARTLDATE,dd/MM/yy,TRUE
2387939 STARTLDATE,dd/MM/yy,TRUE
2387994 Time,HH:mm:ss,TRUE
2388002 Start_Date,dd-MMM-yy,TRUE
2388095 Age at time of arrest attack,yy,TRUE
2388109 Month,MM,TRUE
2388109 Time in Sec,mmss.SS,TRUE
2388109 Time,"mm:ss,SS",TRUE
2388194 METADATA1,,FALSE
2388194 TIMERNAME,,FALSE
2388194 TIMER_ID,,FALSE
2388215 Candidate,,FALSE
2388276 DonationDate,MM/dd/yyyy,TRUE
2388296 HomeScore,dd,TRUE
2388296 HomeStartingPitcher,,FALSE
2388296 LossesToDate,yy,TRUE
2388296 WinsToDate,yy,TRUE
2388353 Date,yyyy-MM-dd,TRUE
2388576 Date,MM/dd,TRUE
2388611 TIMER_ID,,FALSE
2388629 Trade.Time.Close,yyyy-MM-ddTHH:mm:ss.SSSSSSZ,TRUE
2388629 Trade.Time.Open,yyyy-MM-ddTHH:mm:ss.SSSSSSZ,TRUE
2388710 Time,Latest yy Weeks ending MM-dd-HH,TRUE
2388786 FedTax Revenue 2012,,FALSE
2388786 FedTax Revenue 2027 TTIP,MMyyddHHmmss.SS,TRUE
2388819 SVC_ORD_BEGIN_DATE,yyyy-MM-dd,TRUE
2388883 Loss Month,ss.SS,TRUE
2388883 Months Since Release,MMyy,TRUE
2388915 Fire Containment Time,yyyy,TRUE
2389005 Founded Month,yyyy-MM,TRUE
2389054 Data,,FALSE
2389143 RenewalPolicyCreatedByName,,FALSE
2389258 MtgEndTime,hh:mm:ss a,TRUE
2389258 MtgStartTime,hh:mm:ss a,TRUE
2389264 AMNDT_IND,VMM,TRUE
2389264 TRANSACTION_DT,MMddyyyy,TRUE
2389294 CandidateName,,FALSE
2389344 Changed effective date,MM/dd/yy,TRUE
2389344 Effective date,yyyy,TRUE
2389344 Sale date,yyyy,TRUE
2389464 TIMERNAME,,FALSE
2389464 TIMER_ID,,FALSE
2389610 data_1,,FALSE
2389610 data_3,,FALSE
2389650 Candidate,Grant MMMTIN,TRUE
2389651 Lease Term. Notice Date,MM/dd/yyyy,TRUE
2389653 ProjectMonth,yy,TRUE
2389665 DEATH DATE,yyyy/MM/dd,TRUE
2389682 Date,,FALSE
2389688 StartTime,yyyy-MM-ddTHH:mm:ssZ,TRUE
2389688 Time,yyyy-MM-ddTHH:mm:ssZ,TRUE
2389688 TotalTimeSeconds,mmss.SSSSSSS,TRUE
2389691 GrowthNeededtoAchieveProjected1,mm,TRUE
2389691 LYSpringTestDate1,MMddyy,TRUE
2389691 TestStartDate,MMddyy,TRUE
2389691 TestStartTime,ss.SSSSSS,TRUE
2389839 Fecha de llegada,MM/dd/yyyy,TRUE
2389839 Fecha Fin de Carga,MM/dd/yyyy,TRUE
2389900 month,yyyyMM,TRUE
2389958 Games Played,MM,TRUE
2389970 Lifetime License,,FALSE
2390049 Average Monthly Electricity Demand (GWh day),mmss.SS,TRUE
2390049 Demand variation (based on time),HH.mm,TRUE
2390106 Event End Time,hh:mm a,TRUE
2390106 Event Start Time,hh:mm a,TRUE
2390106 Start Time,MM:yy a,TRUE
2390106 Time (copy),hh:mm a,TRUE
2390108 Dtr score,MMddyy,TRUE
2390108 Games,MMyy,TRUE
2390108 num_games,MMyy,TRUE
2390269 Advances made in month,MMyy,TRUE
2390269 advances paid in month,MMyy,TRUE
2390269 Avg Time Taken To Complete,yy,TRUE
2390269 Boarding Time (days),<MM,TRUE
2390269 Escrow Setup Time,<=yy,TRUE
2390269 Month Since Origination,MMM,TRUE
2390269 Monthly Expenses,yy,TRUE
2390269 Time taken to board 100Loans resource,MM,TRUE
2390321 Candidate_ID,MMyyddHH,TRUE
2390321 Req_Days_From_Created_To_1st_Fu,ss.SS,TRUE
2390321 Req_First_Fully_Ap_DateMnth_Yr,MMM-yyyy,TRUE
2390321 time_to_fill,mmss.SS,TRUE
2390419 DATETIME,yyyyMMdd HH:mm:ss,TRUE
2390434 Actual time,HH hrs,TRUE
2390469 Date Starting,MMM dd,TRUE
2390469 Why do you like big data ,,FALSE
2390540 Month,MM,TRUE
2390571 Employees full time,MMyy,TRUE
2390571 Employees part time,MMyy,TRUE
2390571 Full time  49 or more,MMyy,TRUE
2390571 Full time student,yy,TRUE
2390571 Full time students aged 18 and over (at term time address) (3),yy,TRUE
2390571 Full-time students,MMyy,TRUE
2390571 Multi-person household  All full-time students,dd,TRUE
2390571 Part time  15 or less,MMyy,TRUE
2390571 Part time  16 to 30,MMyy,TRUE
2390579 Lifetime Total Likes,yyMM,TRUE
2390649 EndTime,<Unix>,TRUE
2390656 Eggs Time,,FALSE
2390656 Health Mix Time,,FALSE
2390656 Meat Time,,FALSE
2390683 Read Data(KB s),MMyydd,TRUE
2390683 Time (Minutes),mm,TRUE
2390683 Write Data(KB s),HHmmss,TRUE
2390684 Data Latency(ms),HH.mm,TRUE
2390684 Read Data(KB s),HHmmss,TRUE
2390684 Time(Minutes),mm,TRUE
2390716 Actual time,MM,TRUE
2390716 Estimated time,MM,TRUE
2390778 BLOG_POST_SENTIMENT,,FALSE
2390778 UPDATES,yy,TRUE
2390802 Date,dd-MM-yyyy,TRUE
2390802 Ship Date,dd-MM-yyyy,TRUE
2390894 Data,mmss.SS,TRUE
2390899 Populiations of concern (UNHCR global data),yy,TRUE
2391191 Previous Avg Time,mmss.SS,TRUE
2391261 Date of Separation  (Excluding Inactive Students),MM/dd/yyyy,TRUE
2391261 GT ID Approval Date (Excluding Inactive Students for Stats Analysis),MM/dd/yyyy,TRUE
2391261 GT ID Approval Date,MM/dd/yyyy,TRUE
"2391261 GT Leads Creation Date - Based on Report As of June 30, 2014  (Excluding Inactive Students for Stats Analysis)",MM/dd/yyyy,TRUE
2391320 Games Officiated,mmss.SS,TRUE
2391346 Mesi,dd,TRUE
2391357 Times interest earned,,FALSE
2391509 Games to Play,yy,TRUE
2391512 Start date,MMM. yyyy,TRUE
2391666 Month,MMM,TRUE
2391898 Date,MM/dd/yyyy,TRUE
2391913 Download Date,MM/dd/yyyy HH:mm,TRUE
2391913 Rental Expiration Date,MM/dd/yyyy HH:mm,TRUE
2391948 FECHA DE NACIMIENTO,yyyy,TRUE
2391948 FECHA ENVIO RESULTADO IFI,dd/MM/yyyy,TRUE
2391948 FECHA ENVIO RESULTADO PCR,dd/MM/yyyy,TRUE
2391948 FECHA LECTURA IFI,dd/MM/yyyy,TRUE
2391948 FECHA REGISTRO LABORATORIO,dd/MM/yyyy,TRUE
2391948 SE FECHA REGISTRO LABORATORIO,yy,TRUE
2392025 FECHA DE NACIMIENTO,yyyy,TRUE
2392025 FECHA ENVIO RESULTADO IFI,,FALSE
2392025 FECHA ENVIO RESULTADO OTROS VIRUS,yyyy-MM-dd,TRUE
2392025 FECHA ENVIO RESULTADO PCR,yyyy-MM-dd,TRUE
2392025 FECHA INCIO SINTOMAS,yyyy-MM-dd,TRUE
2392025 FECHA LECTURA IFI,,FALSE
2392025 FECHA PROCESO PCR,yyyy-MM-dd,TRUE
2392025 SE FECHA REGISTRO LABORATORIO,mm(ss),TRUE
2392041 Lifetime Engaged Users,MMyy,TRUE
2392041 Lifetime Negative Feedback from Users,mm,TRUE
2392041 Lifetime Negative feedback,mm,TRUE
2392041 Lifetime Post Consumers,MMyy,TRUE
2392041 Lifetime Post Consumptions,MMyy,TRUE
2392041 Lifetime Post Organic Impressions,MMddyy,TRUE
2392041 Lifetime Post reach by people who like your Page,MMyydd,TRUE
2392041 Lifetime Post Total Reach,MMyydd,TRUE
2392041 Lifetime Total Likes,HHmmss,TRUE
2392041 Month,MMMM,TRUE
2392041 Post Message,,FALSE
2392041 Sum of Lifetime Post Consumptions,MMyy,TRUE
2392142 OL PL Month,ss.SS,TRUE
2392142 Target month,HH.mm,TRUE
2392161 time,yyyy-MM-dd HH:mm Z,TRUE
2392184 Time,ss.SS,TRUE
2392259 Lifetime Total Likes,MMyyddHH,TRUE
2392277 Months Employed,yy,TRUE
2392287 Date of payment,yyyy-MM-dd,TRUE
2392292 Date,MM/dd,TRUE
2392388 Descrip with Time,Watch Formatting Video (yy min.),TRUE
2392388 Est. time (min),mm,TRUE
2392388 Time,mm min.,TRUE
2392405 Date Created,yyyy-MM-dd HH:mm:ss,TRUE
2392405 Do you need a Citation Master List created for this site ,,FALSE
2392500 16+_Mean travel time to work,ss.SS,TRUE
2392500 Travel time 10-14 min,mmss.SS,TRUE
2392500 Travel time 20-24 min,mmss.SS,TRUE
2392500 Travel time 25-29 min,mmss.SS,TRUE
2392500 Travel time 30-34 min,mmss.SS,TRUE
2392500 Travel time 35-39 min,mmss.SS,TRUE
2392500 Travel time 40-44 min,mmss.SS,TRUE
2392500 Travel time 45-59 min,mmss.SS,TRUE
2392500 Travel time 5-9 min,mmss.SS,TRUE
2392500 Travel time 90+ min,mmss.SS,TRUE
2392550 Needed Date,MM/dd/yyyy,TRUE
2392550 Revision Date,MM/dd/yyyy,TRUE
2392603 month,yyyy - MMMM,TRUE
2392693 Consolidate back-end 2013,yyyy,TRUE
2392741 Raw Data  Pull,dd,TRUE
2392851 Season1Date,May to MMMM,TRUE
2392851 Season2Date,MMMM to December,TRUE
2392851 Season2Time,EEE: MM:HH a-dd:yy PM;,TRUE
2392851 Season3Time,EEE: MM:HH a-dd:yy PM;,TRUE
2392851 Season4Date,,FALSE
2392851 Season4Time,,FALSE
2392851 updateTime,MMM dd yyyy hh:mma,TRUE
2392857 date (MÃ_Â€ÂŒÃ«Ã_Â‰ÂŒÃ©s   Dia   Ano),yyyyMMdd,TRUE
2392893 Date,yyyy Quarter MM,TRUE
2392983 Estimate; Income in the past 12 months below poverty level  - Female  - 18 to 64 years,HHmmss,TRUE
2392983 Estimate; Income in the past 12 months below poverty level  - Male  - 18 to 64 years,HHmmss,TRUE
2393044 Publication Date,yyyy,TRUE
2393155 From Date,MMM,TRUE
2393155 Times,MM-dda,TRUE
2393155 To Date,MMM,TRUE
2393161 Creative Width,MMyy,TRUE
2393161 Targeted Data Providers,,FALSE
2393212 Time,HH.mm,TRUE
2393245 DATE,yyyyMMdd,TRUE
2393318 Month,yyyy/MM,TRUE
2393482 EndOfDataPack (30 60),,FALSE
2393513 215. Soldatapeko enplegu finkoaren pisu erlatiboa (2008-2012),,FALSE
2393556 Customer expected delivery time,MMyy,TRUE
2393556 Orig.Dlv. vs. PDT,yy,TRUE
2393556 PDT,yy,TRUE
2393556 Request vs. PDT,yy,TRUE
2393650 Collection Time,EEEE dd MMMM yyyy HH:mm:ss,TRUE
2393651 Totale alla data,HHmmss.SS,TRUE
2394025 created_at,MM/dd/yyyy hh:mm:ss a,TRUE
2394030 NÃ_Â€ÂŒÂ«Ã_Â‰ÂŒÃ§ de semestres de suspensiÃ_Â€ÂŒÃ«_n (llenar sÃ_Â€ÂŒÃ«_lo si hubo suspensiÃ_Â€ÂŒÃ«_n de estudios),dd,TRUE
2394053 createdate,yyyy-MM-ddTHH:mm:ss,TRUE
2394064 Created By,,FALSE
2394064 Time in CR,HH-mm Minutes,TRUE
2394074 INDEX  % homes underwater,mmss.SS,TRUE
2394074 Percent of homes underwater (negative equity),HH.mm,TRUE
2394136 PSS data type (desc.),,FALSE
2394164 Domestic VAT,HH.mm,TRUE
2394261 FECHA TERMINO REAL,,FALSE
2394261 MES,MMMM,TRUE
2394539 Data re-use,,FALSE
2394539 Data source,,FALSE
2394539 Time Period,yyyy - MM,TRUE
2394584 semester,yyyyMM,TRUE
2394610 Fecha,yy-MMM,TRUE
2394760 MES,MMMM,TRUE
2394878 Candidate,,FALSE
2394910 Homeshopping Growth,HH.mm,TRUE
2394961 RUN TIME,HH:mm:ss,TRUE
2394961 T2 TIME,MM:yy,TRUE
2394966 Close Date,MM/dd/yyyy,TRUE
2395011 Site Survey Date,dd-MMM,TRUE
2395139 Date,ddMMMyyyy,TRUE
2395143 Full-time Undergraduates,yyyy,TRUE
2395149 month2_emplvl,MMddyy,TRUE
2395149 month3_emplvl,yyyy,TRUE
2395194 Date,EEE MMM dd HH:mm:ss CEST yyyy,TRUE
2395239 CalculationDate,ss.SS,TRUE
2395264 Observa_electrodomesticos_abandonados_vehiculos,,FALSE
2395422 hires new stable jobs average monthly earnings,mmss,TRUE
2395446 FECHA,dd.MM.yyyy,TRUE
2395446 FECHAAFILIACION,dd.MM.yyyy,TRUE
2395450 Trimestre,MMÃ_Â€ÂŒÂ«Ã_Â‰ÂŒ_ Tri,TRUE
2395460 None Of These Candidates,HH.mm,TRUE
2395486 (Time) Time (Totalled),ss.SS,TRUE
2395569 Player Names (copy),,FALSE
2395605 Alguno_ha_tenido_dengue_3_meses,,FALSE
2395629 % in Data,HH.mm,TRUE
2395810 First 12 Month Gas,HHmmss,TRUE
2395810 First 12 Month Liquid,MMyyyy,TRUE
2395810 First 12 Month Water,mmss,TRUE
2395810 First Month Gas,MMyydd,TRUE
2395810 First Month Liquid,yyyy,TRUE
2395810 First Month Water,yyyy,TRUE
2395810 Last 12 Month Gas,MMyyyy,TRUE
2395810 Last 12 Month Liquid,yyyy,TRUE
2395810 Last Month Gas,yyyy,TRUE
2395810 Last Month Liquid,yyyy,TRUE
2395810 Last Month Water,yyyy,TRUE
2395846 NT % in Data,HH.mm,TRUE
2395846 QLD % in Data,HH.mm,TRUE
2395846 SA % in Data,HH.mm,TRUE
2395846 VIC % in Data,HH.mm,TRUE
2395846 WA % in Data,HH.mm,TRUE
2395863 CRSElapsedTime,MMyy,TRUE
2395863 scheduled_time,<Unix>,TRUE
2395898 NumberW oCompDt,mm,TRUE
2395898 Poss%OnTime,ss.SS,TRUE
2395898 TotalOnTime,mm,TRUE
2396181 058 - GeleidingsEnHartritmestoornissen,ss.SS,TRUE
2396251 In time,MM:yy a,TRUE
2396251 Out Time,MM:yy a,TRUE
2396349 FECHA2,yyyy-MM-dd,TRUE
2396349 FECHACIERRE,yyyy-MM-dd,TRUE
2396407 Avg_Engagement_Time_Benchmark,yy,TRUE
2396407 Avg_Engagement_Time_Index,ss.SS,TRUE
2396407 Dwell_Time,yy,TRUE
2396407 Dwell_Time_Index,ss.SS,TRUE
2396407 Organic_Dwell_Time,yy,TRUE
2396454 Tran Date,dd-MM-yyyy,TRUE
2396454 Tran Time,HH:mm:ss,TRUE
2396460 ADT_LIT,yy.MM,TRUE
2396460 CHL_DTH,mm,TRUE
2396460 FIVE_DTH,yy,TRUE
2396460 HRT_DB_DTH,MMyy,TRUE
2396460 INFT_DTH,yy,TRUE
2396460 MAL_DTH,mmss.SS,TRUE
2396500 Date,MMM-yy,TRUE
2396511 FECHA,yyyyMMdd,TRUE
2396550 Date Founded,MM/dd/yyyy,TRUE
2396739 Overtime,,FALSE
2396739 Work date,yyyy-MM-dd,TRUE
2396764 Date,,FALSE
2396849 BeyondFirstMonth,ss.SS,TRUE
2396849 MonthFourOrMoreBefore,mm,TRUE
2396849 MonthThreeBefore,mm,TRUE
2396849 MonthTwoBefore,mm,TRUE
2396849 NewLeadTimeALL,ss.SS,TRUE
2396849 PercMonthThreeBefore,ss.SS,TRUE
2396849 PercMonthTwoBefore,ss.SS,TRUE
2396849 WedTotal,dd,TRUE
2396878 Time Open,HH:mm,TRUE
2396882 % of Estimated Time,mmss.S%,TRUE
2397053 Monthly SB Marketplace Spend,HHmmss.SS,TRUE
2397053 MONTHLY_REWARDS,mmss.SS,TRUE
2397053 Number of Accounts Created,yy,TRUE
2397053 SB Total Accts Created,yyyy,TRUE
2397053 SmarterBucks - Percentage of Engaged Users By Month Of Creation,ss.SS,TRUE
2397053 Year and Month,MM/dd/yyyy,TRUE
2397060 Month,MM,TRUE
2397083 Candidate Endorsed By Menino,,FALSE
2397162 Crimes,mm,TRUE
2397243 Date,MM/dd/yyyy,TRUE
2397379 DataFormat,,FALSE
2397447 Last Month,HH.mm,TRUE
2397447 This Month,HH.mm,TRUE
2397458 Spillway_Width,MMyy,TRUE
2397458 Submit_Date,MM\dd\yyyy,TRUE
2397458 Width_Locks,yy,TRUE
2397472 0 mesi,ss.SS,TRUE
2397472 12 mesi,ss.SS,TRUE
2397472 Da 1 a 5 mesi,ss.SS,TRUE
2397472 Da 6 a 11 mesi,HH.mm,TRUE
